threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,dummy_balanced_accuracy,balanced_accuracy_lift_vs_dummy,fold_balanced_accuracy_std,fold_recall_std,fold_normal_fpr_std,logistic_balanced_accuracy,logistic_recall_target,logistic_normal_fpr,logistic_fold_ba_std,delta_ba_vs_logistic,delta_recall_vs_logistic,delta_fpr_vs_logistic,delta_fold_ba_std_vs_logistic,passes_gate_base,passes_boosting_vs_logistic,decision_candidate,target_decision,overall_decision
0.6,90,0.7888888888888889,0.790909090909091,0.7828571428571429,0.8587012987012986,0.86,0.7818181818181819,0.819047619047619,0.2,28,7,12,43,fault_no_overlap,fault,no_overlap,compact13,13,xgboost_balanced,all,aggregate,,90,,,0,0.5,0.290909090909091,0.14010031824929492,0.07606000241218866,0.23904572186687872,0.7441558441558442,0.7454545454545455,0.2571428571428571,0.10151758885839836,0.04675324675324677,0.036363636363636376,-0.057142857142857106,0.03858272939089656,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,90,0.6111111111111112,0.5,0.3793103448275862,0.5,0.6111111111111112,1.0,0.7586206896551724,1.0,0,35,0,55,fault_no_overlap,fault,no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,90,,,0,0.5,0.0,0.0,0.0,0.0,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,-0.2064935064935065,0.2727272727272727,0.6857142857142857,-0.08437820031904002,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,90,0.6111111111111112,0.5,0.3793103448275862,0.5,0.6111111111111112,1.0,0.7586206896551724,1.0,0,35,0,55,fault_no_overlap,fault,no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,90,,,0,0.5,0.0,0.0,0.0,0.0,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,-0.2064935064935065,0.2727272727272727,0.6857142857142857,-0.08437820031904002,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,90,0.6111111111111112,0.5,0.3793103448275862,0.5,0.6111111111111112,1.0,0.7586206896551724,1.0,0,35,0,55,fault_no_overlap,fault,no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,90,,,0,0.5,0.0,0.0,0.0,0.0,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,-0.2064935064935065,0.2727272727272727,0.6857142857142857,-0.08437820031904002,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,90,0.8555555555555555,0.8194805194805195,0.8361115002101135,0.8950649350649351,0.8181818181818182,0.9818181818181818,0.8925619834710744,0.34285714285714286,23,12,1,54,fault_no_overlap,fault,no_overlap,expanded154,154,lightgbm_balanced,all,aggregate,,90,,,0,0.5,0.3194805194805195,0.09273445714101088,0.10365231137264888,0.2045403009039479,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,0.11298701298701297,0.2545454545454545,0.02857142857142858,0.008356256821970859,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,90,0.8222222222222222,0.8077922077922077,0.8109243697478992,0.8950649350649351,0.8421052631578947,0.8727272727272727,0.8571428571428571,0.2571428571428571,26,9,7,48,fault_no_overlap,fault,no_overlap,expanded154,154,lightgbm_balanced,all,aggregate,,90,,,0,0.5,0.30779220779220773,0.09273445714101088,0.10365231137264888,0.2045403009039479,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,0.10129870129870122,0.1454545454545454,-0.05714285714285716,0.008356256821970859,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,90,0.8333333333333334,0.8324675324675325,0.8271668160286775,0.8950649350649351,0.8846153846153846,0.8363636363636363,0.8598130841121495,0.17142857142857143,29,6,9,46,fault_no_overlap,fault,no_overlap,expanded154,154,lightgbm_balanced,all,aggregate,,90,,,0,0.5,0.33246753246753247,0.09273445714101088,0.10365231137264888,0.2045403009039479,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,0.12597402597402596,0.10909090909090902,-0.14285714285714285,0.008356256821970859,True,False,logistic_or_existing_tree_candidate,gate_iteration_needed,return_to_window_label_design
0.4,90,0.6888888888888889,0.6779220779220779,0.6759259259259259,0.7890909090909091,0.7547169811320755,0.7272727272727273,0.7407407407407407,0.37142857142857144,22,13,15,40,fault_no_overlap,fault,no_overlap,expanded154,154,logistic_balanced,all,aggregate,,90,,,0,0.5,0.17792207792207793,0.08437820031904002,0.09090909090909094,0.10875115658675504,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,-0.02857142857142858,0.0,0.05714285714285716,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,90,0.7111111111111111,0.7064935064935065,0.7016828148903621,0.7890909090909091,0.7843137254901961,0.7272727272727273,0.7547169811320755,0.3142857142857143,24,11,15,40,fault_no_overlap,fault,no_overlap,expanded154,154,logistic_balanced,all,aggregate,,90,,,0,0.5,0.2064935064935065,0.08437820031904002,0.09090909090909094,0.10875115658675504,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,0.0,0.0,0.0,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,90,0.7333333333333333,0.7402597402597403,0.7285067873303167,0.7890909090909091,0.8297872340425532,0.7090909090909091,0.7647058823529411,0.22857142857142856,27,8,16,39,fault_no_overlap,fault,no_overlap,expanded154,154,logistic_balanced,all,aggregate,,90,,,0,0.5,0.24025974025974028,0.08437820031904002,0.09090909090909094,0.10875115658675504,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,0.03376623376623378,-0.018181818181818188,-0.08571428571428572,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,90,0.8222222222222222,0.7818181818181817,0.7964951950254381,0.8789610389610389,0.7910447761194029,0.9636363636363636,0.8688524590163934,0.4,21,14,2,53,fault_no_overlap,fault,no_overlap,expanded154,154,xgboost_balanced,all,aggregate,,90,,,0,0.5,0.28181818181818175,0.10635223346421446,0.09958591954639379,0.13339178140702213,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,0.07532467532467524,0.23636363636363633,0.08571428571428574,0.021974033145174446,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,90,0.8444444444444444,0.8207792207792208,0.8302801724137931,0.8789610389610389,0.8360655737704918,0.9272727272727272,0.8793103448275862,0.2857142857142857,25,10,4,51,fault_no_overlap,fault,no_overlap,expanded154,154,xgboost_balanced,all,aggregate,,90,,,0,0.5,0.32077922077922083,0.10635223346421446,0.09958591954639379,0.13339178140702213,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,0.11428571428571432,0.19999999999999996,-0.02857142857142858,0.021974033145174446,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,90,0.7888888888888889,0.7961038961038962,0.7843903669146388,0.8789610389610389,0.875,0.7636363636363637,0.8155339805825242,0.17142857142857143,29,6,13,42,fault_no_overlap,fault,no_overlap,expanded154,154,xgboost_balanced,all,aggregate,,90,,,0,0.5,0.2961038961038962,0.10635223346421446,0.09958591954639379,0.13339178140702213,0.7064935064935065,0.7272727272727273,0.3142857142857143,0.08437820031904002,0.0896103896103897,0.036363636363636376,-0.14285714285714285,0.021974033145174446,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,72,0.5138888888888888,0.5,0.3394495412844037,0.5,0.5138888888888888,1.0,0.6788990825688074,1.0,0,35,0,37,task_no_overlap,task,no_overlap,compact13,13,dummy_most_frequent,all,aggregate,,72,,,0,0.5,0.0,0.0,0.0,0.0,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,-0.1656370656370656,0.29729729729729726,0.6285714285714286,-0.08930059399822252,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,72,0.5138888888888888,0.5,0.3394495412844037,0.5,0.5138888888888888,1.0,0.6788990825688074,1.0,0,35,0,37,task_no_overlap,task,no_overlap,compact13,13,dummy_most_frequent,all,aggregate,,72,,,0,0.5,0.0,0.0,0.0,0.0,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,-0.1656370656370656,0.29729729729729726,0.6285714285714286,-0.08930059399822252,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,72,0.5138888888888888,0.5,0.3394495412844037,0.5,0.5138888888888888,1.0,0.6788990825688074,1.0,0,35,0,37,task_no_overlap,task,no_overlap,compact13,13,dummy_most_frequent,all,aggregate,,72,,,0,0.5,0.0,0.0,0.0,0.0,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,-0.1656370656370656,0.29729729729729726,0.6285714285714286,-0.08930059399822252,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.6805555555555556,0.6776061776061776,0.6754850088183422,0.661003861003861,0.6590909090909091,0.7837837837837838,0.7160493827160493,0.42857142857142855,20,15,8,29,task_no_overlap,task,no_overlap,compact13,13,lightgbm_balanced,all,aggregate,,72,,,0,0.5,0.17760617760617758,0.11802970905540136,0.0837574242825612,0.16822776076217527,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,0.01196911196911199,0.08108108108108103,0.057142857142857106,0.028729115057178845,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,72,0.6944444444444444,0.6934362934362934,0.6934984520123839,0.661003861003861,0.6923076923076923,0.7297297297297297,0.7105263157894737,0.34285714285714286,23,12,10,27,task_no_overlap,task,no_overlap,compact13,13,lightgbm_balanced,all,aggregate,,72,,,0,0.5,0.19343629343629343,0.11802970905540136,0.0837574242825612,0.16822776076217527,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,0.027799227799227832,0.027027027027026973,-0.02857142857142858,0.028729115057178845,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6388888888888888,0.6401544401544401,0.6386100386100386,0.661003861003861,0.6666666666666666,0.5945945945945946,0.6285714285714286,0.3142857142857143,24,11,15,22,task_no_overlap,task,no_overlap,compact13,13,lightgbm_balanced,all,aggregate,,72,,,0,0.5,0.14015444015444012,0.11802970905540136,0.0837574242825612,0.16822776076217527,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,-0.025482625482625476,-0.10810810810810811,-0.05714285714285716,0.028729115057178845,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.6944444444444444,0.6911196911196911,0.6884343036978757,0.7266409266409266,0.6666666666666666,0.8108108108108109,0.7317073170731707,0.42857142857142855,20,15,7,30,task_no_overlap,task,no_overlap,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.5,0.19111969111969107,0.08930059399822252,0.09499597198764559,0.11368891796488877,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,0.025482625482625476,0.10810810810810811,0.057142857142857106,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,72,0.6666666666666666,0.6656370656370656,0.6656346749226006,0.7266409266409266,0.6666666666666666,0.7027027027027027,0.6842105263157895,0.37142857142857144,22,13,11,26,task_no_overlap,task,no_overlap,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.5,0.1656370656370656,0.08930059399822252,0.09499597198764559,0.11368891796488877,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,0.0,0.0,0.0,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6805555555555556,0.6814671814671815,0.6804939224387421,0.7266409266409266,0.7058823529411765,0.6486486486486487,0.676056338028169,0.2857142857142857,25,10,13,24,task_no_overlap,task,no_overlap,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.5,0.18146718146718155,0.08930059399822252,0.09499597198764559,0.11368891796488877,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,0.015830115830115954,-0.05405405405405406,-0.08571428571428574,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,72,0.6805555555555556,0.6776061776061776,0.6754850088183422,0.6926640926640928,0.6590909090909091,0.7837837837837838,0.7160493827160493,0.42857142857142855,20,15,8,29,task_no_overlap,task,no_overlap,compact13,13,xgboost_balanced,all,aggregate,,72,,,0,0.5,0.17760617760617758,0.13124816283252722,0.11123151073141026,0.19737825580072837,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,0.01196911196911199,0.08108108108108103,0.057142857142857106,0.0419475688343047,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,72,0.6666666666666666,0.6656370656370656,0.6656346749226006,0.6926640926640928,0.6666666666666666,0.7027027027027027,0.6842105263157895,0.37142857142857144,22,13,11,26,task_no_overlap,task,no_overlap,compact13,13,xgboost_balanced,all,aggregate,,72,,,0,0.5,0.1656370656370656,0.13124816283252722,0.11123151073141026,0.19737825580072837,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,0.0,0.0,0.0,0.0419475688343047,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6805555555555556,0.6814671814671815,0.6804939224387421,0.6926640926640928,0.7058823529411765,0.6486486486486487,0.676056338028169,0.2857142857142857,25,10,13,24,task_no_overlap,task,no_overlap,compact13,13,xgboost_balanced,all,aggregate,,72,,,0,0.5,0.18146718146718155,0.13124816283252722,0.11123151073141026,0.19737825580072837,0.6656370656370656,0.7027027027027027,0.37142857142857144,0.08930059399822252,0.015830115830115954,-0.05405405405405406,-0.08571428571428574,0.0419475688343047,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,72,0.5138888888888888,0.5,0.3394495412844037,0.5,0.5138888888888888,1.0,0.6788990825688074,1.0,0,35,0,37,task_no_overlap,task,no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,72,,,0,0.5,0.0,0.0,0.0,0.0,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,-0.0972972972972973,0.4054054054054054,0.6,-0.08045628804334856,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,72,0.5138888888888888,0.5,0.3394495412844037,0.5,0.5138888888888888,1.0,0.6788990825688074,1.0,0,35,0,37,task_no_overlap,task,no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,72,,,0,0.5,0.0,0.0,0.0,0.0,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,-0.0972972972972973,0.4054054054054054,0.6,-0.08045628804334856,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,72,0.5138888888888888,0.5,0.3394495412844037,0.5,0.5138888888888888,1.0,0.6788990825688074,1.0,0,35,0,37,task_no_overlap,task,no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,72,,,0,0.5,0.0,0.0,0.0,0.0,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,-0.0972972972972973,0.4054054054054054,0.6,-0.08045628804334856,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.5694444444444444,0.5664092664092664,0.562610229276896,0.6185328185328186,0.5681818181818182,0.6756756756756757,0.6172839506172839,0.5428571428571428,16,19,12,25,task_no_overlap,task,no_overlap,expanded154,154,lightgbm_balanced,all,aggregate,,72,,,0,0.5,0.06640926640926637,0.11570539898812526,0.18999194397529123,0.21120656631798335,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,-0.030888030888030937,0.08108108108108103,0.1428571428571428,0.0352491109447767,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,72,0.5694444444444444,0.5687258687258687,0.568695652173913,0.6185328185328186,0.5789473684210527,0.5945945945945946,0.5866666666666667,0.45714285714285713,19,16,15,22,task_no_overlap,task,no_overlap,expanded154,154,lightgbm_balanced,all,aggregate,,72,,,0,0.5,0.06872586872586872,0.11570539898812526,0.18999194397529123,0.21120656631798335,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,-0.02857142857142858,0.0,0.057142857142857106,0.0352491109447767,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6111111111111112,0.6131274131274131,0.609907120743034,0.6185328185328186,0.6451612903225806,0.5405405405405406,0.5882352941176471,0.3142857142857143,24,11,17,20,task_no_overlap,task,no_overlap,expanded154,154,lightgbm_balanced,all,aggregate,,72,,,0,0.5,0.11312741312741315,0.11570539898812526,0.18999194397529123,0.21120656631798335,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,0.015830115830115843,-0.05405405405405406,-0.08571428571428574,0.0352491109447767,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.625,0.6243243243243244,0.6243478260869566,0.6054054054054053,0.631578947368421,0.6486486486486487,0.64,0.4,21,14,13,24,task_no_overlap,task,no_overlap,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.5,0.12432432432432439,0.08045628804334856,0.18999194397529123,0.12371791482634839,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,0.027027027027027084,0.05405405405405406,0.0,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,72,0.5972222222222222,0.5972972972972973,0.5971445109010225,0.6054054054054053,0.6111111111111112,0.5945945945945946,0.6027397260273972,0.4,21,14,15,22,task_no_overlap,task,no_overlap,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.5,0.0972972972972973,0.08045628804334856,0.18999194397529123,0.12371791482634839,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,0.0,0.0,0.0,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6111111111111112,0.6123552123552123,0.6108108108108108,0.6054054054054053,0.6363636363636364,0.5675675675675675,0.6,0.34285714285714286,23,12,16,21,task_no_overlap,task,no_overlap,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.5,0.11235521235521229,0.08045628804334856,0.18999194397529123,0.12371791482634839,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,0.015057915057914983,-0.027027027027027084,-0.05714285714285716,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.5833333333333334,0.5776061776061776,0.5616883116883117,0.6270270270270271,0.5686274509803921,0.7837837837837838,0.6590909090909091,0.6285714285714286,13,22,8,29,task_no_overlap,task,no_overlap,expanded154,154,xgboost_balanced,all,aggregate,,72,,,0,0.5,0.0776061776061776,0.08929508328269309,0.16298006013006625,0.16556704521149584,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,-0.019691119691119696,0.18918918918918914,0.22857142857142854,0.008838795239344527,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,72,0.5555555555555556,0.5536679536679536,0.5524475524475525,0.6270270270270271,0.5609756097560976,0.6216216216216216,0.5897435897435898,0.5142857142857142,17,18,14,23,task_no_overlap,task,no_overlap,expanded154,154,xgboost_balanced,all,aggregate,,72,,,0,0.5,0.05366795366795363,0.08929508328269309,0.16298006013006625,0.16556704521149584,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,-0.043629343629343675,0.027027027027026973,0.11428571428571421,0.008838795239344527,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6111111111111112,0.6123552123552123,0.6108108108108108,0.6270270270270271,0.6363636363636364,0.5675675675675675,0.6,0.34285714285714286,23,12,16,21,task_no_overlap,task,no_overlap,expanded154,154,xgboost_balanced,all,aggregate,,72,,,0,0.5,0.11235521235521229,0.08929508328269309,0.16298006013006625,0.16556704521149584,0.5972972972972973,0.5945945945945946,0.4,0.08045628804334856,0.015057915057914983,-0.027027027027027084,-0.05714285714285716,0.008838795239344527,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,76,0.5394736842105263,0.5,0.3504273504273504,0.5,0.5394736842105263,1.0,0.7008547008547008,1.0,0,35,0,41,task_post_all,task,post_all,compact13,13,dummy_most_frequent,all,aggregate,,76,,,0,0.5,0.0,0.0,0.0,0.0,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,-0.18222996515679446,0.29268292682926833,0.6571428571428571,-0.04712875904851792,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,76,0.5394736842105263,0.5,0.3504273504273504,0.5,0.5394736842105263,1.0,0.7008547008547008,1.0,0,35,0,41,task_post_all,task,post_all,compact13,13,dummy_most_frequent,all,aggregate,,76,,,0,0.5,0.0,0.0,0.0,0.0,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,-0.18222996515679446,0.29268292682926833,0.6571428571428571,-0.04712875904851792,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,76,0.5394736842105263,0.5,0.3504273504273504,0.5,0.5394736842105263,1.0,0.7008547008547008,1.0,0,35,0,41,task_post_all,task,post_all,compact13,13,dummy_most_frequent,all,aggregate,,76,,,0,0.5,0.0,0.0,0.0,0.0,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,-0.18222996515679446,0.29268292682926833,0.6571428571428571,-0.04712875904851792,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,76,0.6447368421052632,0.6414634146341464,0.641697223677318,0.654355400696864,0.6666666666666666,0.6829268292682927,0.6746987951807228,0.4,21,14,13,28,task_post_all,task,post_all,compact13,13,lightgbm_balanced,all,aggregate,,76,,,0,0.5,0.14146341463414636,0.08750206958643783,0.13526112498599407,0.13405417390723093,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,-0.040766550522648104,-0.024390243902438935,0.05714285714285716,0.04037331053791991,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,76,0.6447368421052632,0.6435540069686412,0.6431924882629108,0.654355400696864,0.675,0.6585365853658537,0.6666666666666666,0.37142857142857144,22,13,14,27,task_post_all,task,post_all,compact13,13,lightgbm_balanced,all,aggregate,,76,,,0,0.5,0.14355400696864118,0.08750206958643783,0.13526112498599407,0.13405417390723093,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,-0.03867595818815328,-0.04878048780487798,0.02857142857142858,0.04037331053791991,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,76,0.631578947368421,0.637630662020906,0.6313236313236313,0.654355400696864,0.696969696969697,0.5609756097560976,0.6216216216216216,0.2857142857142857,25,10,18,23,task_post_all,task,post_all,compact13,13,lightgbm_balanced,all,aggregate,,76,,,0,0.5,0.137630662020906,0.08750206958643783,0.13526112498599407,0.13405417390723093,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,-0.044599303135888446,-0.14634146341463405,-0.05714285714285716,0.04037331053791991,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
