threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,dummy_balanced_accuracy,balanced_accuracy_lift_vs_dummy,fold_balanced_accuracy_std,fold_recall_std,fold_normal_fpr_std,logistic_balanced_accuracy,logistic_recall_target,logistic_normal_fpr,logistic_fold_ba_std,delta_ba_vs_logistic,delta_recall_vs_logistic,delta_fpr_vs_logistic,delta_fold_ba_std_vs_logistic,passes_gate_base,passes_boosting_vs_logistic,decision_candidate,target_decision,overall_decision
0.4,76,0.7105263157894737,0.7066202090592335,0.7072829131652661,0.7400696864111498,0.7209302325581395,0.7560975609756098,0.7380952380952381,0.34285714285714286,23,12,10,31,task_post_all,task,post_all,compact13,13,logistic_balanced,all,aggregate,,76,,,0,0.5,0.2066202090592335,0.04712875904851792,0.1618225553827001,0.08161493571906005,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,0.024390243902439046,0.04878048780487809,0.0,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,76,0.6842105263157895,0.6822299651567945,0.6822299651567945,0.7400696864111498,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.34285714285714286,23,12,12,29,task_post_all,task,post_all,compact13,13,logistic_balanced,all,aggregate,,76,,,0,0.5,0.18222996515679446,0.04712875904851792,0.1618225553827001,0.08161493571906005,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,0.0,0.0,0.0,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,76,0.6578947368421053,0.662020905923345,0.6578947368421053,0.7400696864111498,0.7142857142857143,0.6097560975609756,0.6578947368421053,0.2857142857142857,25,10,16,25,task_post_all,task,post_all,compact13,13,logistic_balanced,all,aggregate,,76,,,0,0.5,0.16202090592334495,0.04712875904851792,0.1618225553827001,0.08161493571906005,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,-0.02020905923344951,-0.09756097560975607,-0.05714285714285716,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,76,0.7236842105263158,0.7209059233449477,0.7213200628601362,0.694773519163763,0.7380952380952381,0.7560975609756098,0.7469879518072289,0.3142857142857143,24,11,10,31,task_post_all,task,post_all,compact13,13,xgboost_balanced,all,aggregate,,76,,,0,0.5,0.22090592334494774,0.1197314519699353,0.15063807764266662,0.18915089538379085,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,0.03867595818815328,0.04878048780487809,-0.02857142857142858,0.07260269292141738,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,76,0.6973684210526315,0.7006968641114983,0.6973160173160173,0.694773519163763,0.75,0.6585365853658537,0.7012987012987013,0.2571428571428571,26,9,14,27,task_post_all,task,post_all,compact13,13,xgboost_balanced,all,aggregate,,76,,,0,0.5,0.20069686411149834,0.1197314519699353,0.15063807764266662,0.18915089538379085,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,0.01846689895470388,-0.04878048780487798,-0.08571428571428574,0.07260269292141738,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,76,0.6447368421052632,0.654006968641115,0.6431924882629108,0.694773519163763,0.7333333333333333,0.5365853658536586,0.6197183098591549,0.22857142857142856,27,8,19,22,task_post_all,task,post_all,compact13,13,xgboost_balanced,all,aggregate,,76,,,0,0.5,0.15400696864111496,0.1197314519699353,0.15063807764266662,0.18915089538379085,0.6822299651567945,0.7073170731707317,0.34285714285714286,0.04712875904851792,-0.0282229965156795,-0.1707317073170731,-0.1142857142857143,0.07260269292141738,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,76,0.5394736842105263,0.5,0.3504273504273504,0.5,0.5394736842105263,1.0,0.7008547008547008,1.0,0,35,0,41,task_post_all,task,post_all,expanded154,154,dummy_most_frequent,all,aggregate,,76,,,0,0.5,0.0,0.0,0.0,0.0,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,-0.07456445993031358,0.5365853658536586,0.6857142857142857,-0.08389519111795718,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,76,0.5394736842105263,0.5,0.3504273504273504,0.5,0.5394736842105263,1.0,0.7008547008547008,1.0,0,35,0,41,task_post_all,task,post_all,expanded154,154,dummy_most_frequent,all,aggregate,,76,,,0,0.5,0.0,0.0,0.0,0.0,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,-0.07456445993031358,0.5365853658536586,0.6857142857142857,-0.08389519111795718,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,76,0.5394736842105263,0.5,0.3504273504273504,0.5,0.5394736842105263,1.0,0.7008547008547008,1.0,0,35,0,41,task_post_all,task,post_all,expanded154,154,dummy_most_frequent,all,aggregate,,76,,,0,0.5,0.0,0.0,0.0,0.0,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,-0.07456445993031358,0.5365853658536586,0.6857142857142857,-0.08389519111795718,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,76,0.6710526315789473,0.6658536585365853,0.6663740122914839,0.7219512195121951,0.6818181818181818,0.7317073170731707,0.7058823529411765,0.4,21,14,11,30,task_post_all,task,post_all,expanded154,154,lightgbm_balanced,all,aggregate,,76,,,0,0.5,0.1658536585365853,0.07898188743284132,0.19072165070428448,0.26975518001116705,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.09128919860627172,0.26829268292682923,0.08571428571428574,-0.004913303685115861,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,76,0.6842105263157895,0.686411149825784,0.683991683991684,0.7219512195121951,0.7297297297297297,0.6585365853658537,0.6923076923076923,0.2857142857142857,25,10,14,27,task_post_all,task,post_all,expanded154,154,lightgbm_balanced,all,aggregate,,76,,,0,0.5,0.186411149825784,0.07898188743284132,0.19072165070428448,0.26975518001116705,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.11184668989547042,0.1951219512195122,-0.02857142857142858,-0.004913303685115861,False,True,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,76,0.6710526315789473,0.678397212543554,0.6705392751864054,0.7219512195121951,0.75,0.5853658536585366,0.6575342465753424,0.22857142857142856,27,8,17,24,task_post_all,task,post_all,expanded154,154,lightgbm_balanced,all,aggregate,,76,,,0,0.5,0.178397212543554,0.07898188743284132,0.19072165070428448,0.26975518001116705,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.10383275261324043,0.12195121951219506,-0.08571428571428572,-0.004913303685115861,False,True,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,76,0.5921052631578947,0.5947735191637631,0.592034632034632,0.6041811846689896,0.6388888888888888,0.5609756097560976,0.5974025974025974,0.37142857142857144,22,13,18,23,task_post_all,task,post_all,expanded154,154,logistic_balanced,all,aggregate,,76,,,0,0.5,0.09477351916376309,0.08389519111795718,0.1989533111185613,0.23411857665829924,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.02020905923344951,0.09756097560975613,0.05714285714285716,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,76,0.5657894736842105,0.5745644599303136,0.5639019300991132,0.6041811846689896,0.6333333333333333,0.4634146341463415,0.5352112676056338,0.3142857142857143,24,11,22,19,task_post_all,task,post_all,expanded154,154,logistic_balanced,all,aggregate,,76,,,0,0.5,0.07456445993031358,0.08389519111795718,0.1989533111185613,0.23411857665829924,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.0,0.0,0.0,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,76,0.5657894736842105,0.5766550522648084,0.5620743844944998,0.6041811846689896,0.6428571428571429,0.43902439024390244,0.5217391304347826,0.2857142857142857,25,10,23,18,task_post_all,task,post_all,expanded154,154,logistic_balanced,all,aggregate,,76,,,0,0.5,0.0766550522648084,0.08389519111795718,0.1989533111185613,0.23411857665829924,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.002090592334494823,-0.024390243902439046,-0.02857142857142858,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,76,0.6447368421052632,0.6372822299651568,0.637135278514589,0.6871080139372823,0.6521739130434783,0.7317073170731707,0.6896551724137931,0.45714285714285713,19,16,11,30,task_post_all,task,post_all,expanded154,154,xgboost_balanced,all,aggregate,,76,,,0,0.5,0.13728222996515682,0.09186439370308763,0.18914123799772667,0.3288818409491811,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.06271777003484325,0.26829268292682923,0.14285714285714285,0.007969202585130453,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,76,0.6578947368421053,0.6578397212543554,0.6569444444444444,0.6871080139372823,0.6923076923076923,0.6585365853658537,0.675,0.34285714285714286,23,12,14,27,task_post_all,task,post_all,expanded154,154,xgboost_balanced,all,aggregate,,76,,,0,0.5,0.15783972125435541,0.09186439370308763,0.18914123799772667,0.3288818409491811,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.08327526132404184,0.1951219512195122,0.02857142857142858,0.007969202585130453,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,76,0.631578947368421,0.6397212543554007,0.6305555555555555,0.6871080139372823,0.7096774193548387,0.5365853658536586,0.6111111111111112,0.2571428571428571,26,9,19,22,task_post_all,task,post_all,expanded154,154,xgboost_balanced,all,aggregate,,76,,,0,0.5,0.13972125435540073,0.09186439370308763,0.18914123799772667,0.3288818409491811,0.5745644599303136,0.4634146341463415,0.3142857142857143,0.08389519111795718,0.06515679442508715,0.07317073170731708,-0.05714285714285716,0.007969202585130453,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.4861111111111111,0.4783783783783784,0.43833017077798864,0.4783783783783784,0.5,0.7567567567567568,0.6021505376344086,0.8,7,28,9,28,task_pre_all,task,pre_all,compact13,13,dummy_most_frequent,all,aggregate,,72,,,0,0.4783783783783784,0.0,0.0,0.4472135954999579,0.4472135954999579,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.2594594594594595,0.08108108108108114,0.6000000000000001,-0.05132718303017468,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,72,0.4861111111111111,0.4783783783783784,0.43833017077798864,0.4783783783783784,0.5,0.7567567567567568,0.6021505376344086,0.8,7,28,9,28,task_pre_all,task,pre_all,compact13,13,dummy_most_frequent,all,aggregate,,72,,,0,0.4783783783783784,0.0,0.0,0.4472135954999579,0.4472135954999579,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.2594594594594595,0.08108108108108114,0.6000000000000001,-0.05132718303017468,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,72,0.4861111111111111,0.4783783783783784,0.43833017077798864,0.4783783783783784,0.5,0.7567567567567568,0.6021505376344086,0.8,7,28,9,28,task_pre_all,task,pre_all,compact13,13,dummy_most_frequent,all,aggregate,,72,,,0,0.4783783783783784,0.0,0.0,0.4472135954999579,0.4472135954999579,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.2594594594594595,0.08108108108108114,0.6000000000000001,-0.05132718303017468,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.7083333333333334,0.706949806949807,0.7069199457259159,0.7606177606177607,0.7,0.7567567567567568,0.7272727272727273,0.34285714285714286,23,12,9,28,task_pre_all,task,pre_all,compact13,13,lightgbm_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.22857142857142865,0.10887416601840436,0.16570964841775265,0.12777531299998796,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.030888030888030826,0.08108108108108114,0.14285714285714285,0.057546982988229675,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,72,0.7083333333333334,0.706949806949807,0.7069199457259159,0.7606177606177607,0.7,0.7567567567567568,0.7272727272727273,0.34285714285714286,23,12,9,28,task_pre_all,task,pre_all,compact13,13,lightgbm_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.22857142857142865,0.10887416601840436,0.16570964841775265,0.12777531299998796,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.030888030888030826,0.08108108108108114,0.14285714285714285,0.057546982988229675,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,72,0.7222222222222222,0.722007722007722,0.722007722007722,0.7606177606177607,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.2857142857142857,25,10,10,27,task_pre_all,task,pre_all,compact13,13,lightgbm_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.24362934362934363,0.10887416601840436,0.16570964841775265,0.12777531299998796,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.015830115830115843,0.05405405405405406,0.08571428571428569,0.057546982988229675,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,72,0.7222222222222222,0.7227799227799228,0.7222222222222222,0.7305019305019305,0.7428571428571429,0.7027027027027027,0.7222222222222222,0.2571428571428571,26,9,11,26,task_pre_all,task,pre_all,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.24440154440154438,0.05132718303017468,0.14597566210824853,0.19166296949998196,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.015057915057915094,0.027027027027027084,0.057142857142857106,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,72,0.7361111111111112,0.7378378378378379,0.7356521739130435,0.7305019305019305,0.78125,0.6756756756756757,0.7246376811594203,0.2,28,7,12,25,task_pre_all,task,pre_all,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.2594594594594595,0.05132718303017468,0.14597566210824853,0.19166296949998196,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,0.0,0.0,0.0,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6944444444444444,0.6980694980694981,0.690625,0.7305019305019305,0.7777777777777778,0.5675675675675675,0.65625,0.17142857142857143,29,6,16,21,task_pre_all,task,pre_all,compact13,13,logistic_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.21969111969111976,0.05132718303017468,0.14597566210824853,0.19166296949998196,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.03976833976833971,-0.10810810810810811,-0.02857142857142858,0.0,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,72,0.6666666666666666,0.6640926640926641,0.6625,0.7613899613899614,0.6511627906976745,0.7567567567567568,0.7,0.42857142857142855,20,15,9,28,task_pre_all,task,pre_all,compact13,13,xgboost_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.18571428571428572,0.14170612140105177,0.19443634579830316,0.1564921592871903,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.07374517374517375,0.08108108108108114,0.22857142857142854,0.09037893837087708,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,72,0.6805555555555556,0.6806949806949807,0.6804939224387421,0.7613899613899614,0.6944444444444444,0.6756756756756757,0.684931506849315,0.3142857142857143,24,11,12,25,task_pre_all,task,pre_all,compact13,13,xgboost_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.2023166023166023,0.14170612140105177,0.19443634579830316,0.1564921592871903,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.05714285714285716,0.0,0.11428571428571427,0.09037893837087708,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6805555555555556,0.6837837837837838,0.6775073028237586,0.7613899613899614,0.75,0.5675675675675675,0.6461538461538462,0.2,28,7,16,21,task_pre_all,task,pre_all,compact13,13,xgboost_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.20540540540540542,0.14170612140105177,0.19443634579830316,0.1564921592871903,0.7378378378378379,0.6756756756756757,0.2,0.05132718303017468,-0.05405405405405406,-0.10810810810810811,0.0,0.09037893837087708,False,False,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,72,0.4861111111111111,0.4783783783783784,0.43833017077798864,0.4783783783783784,0.5,0.7567567567567568,0.6021505376344086,0.8,7,28,9,28,task_pre_all,task,pre_all,expanded154,154,dummy_most_frequent,all,aggregate,,72,,,0,0.4783783783783784,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.004247104247104283,0.35135135135135137,0.3428571428571429,-0.11860781856964718,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,72,0.4861111111111111,0.4783783783783784,0.43833017077798864,0.4783783783783784,0.5,0.7567567567567568,0.6021505376344086,0.8,7,28,9,28,task_pre_all,task,pre_all,expanded154,154,dummy_most_frequent,all,aggregate,,72,,,0,0.4783783783783784,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.004247104247104283,0.35135135135135137,0.3428571428571429,-0.11860781856964718,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,72,0.4861111111111111,0.4783783783783784,0.43833017077798864,0.4783783783783784,0.5,0.7567567567567568,0.6021505376344086,0.8,7,28,9,28,task_pre_all,task,pre_all,expanded154,154,dummy_most_frequent,all,aggregate,,72,,,0,0.4783783783783784,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.004247104247104283,0.35135135135135137,0.3428571428571429,-0.11860781856964718,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.6805555555555556,0.6799227799227799,0.6799999999999999,0.745945945945946,0.6842105263157895,0.7027027027027027,0.6933333333333334,0.34285714285714286,23,12,11,26,task_pre_all,task,pre_all,expanded154,154,lightgbm_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.20154440154440156,0.08370923344934078,0.16399742745126342,0.2595128874940707,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.20579150579150585,0.2972972972972973,-0.11428571428571427,-0.0348985851203064,False,True,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,72,0.6666666666666666,0.6694980694980694,0.6643356643356644,0.745945945945946,0.7241379310344828,0.5675675675675675,0.6363636363636364,0.22857142857142856,27,8,16,21,task_pre_all,task,pre_all,expanded154,154,lightgbm_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.19111969111969107,0.08370923344934078,0.16399742745126342,0.2595128874940707,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.19536679536679535,0.16216216216216212,-0.22857142857142856,-0.0348985851203064,False,True,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6527777777777778,0.6567567567567567,0.6472663139329806,0.745945945945946,0.7307692307692307,0.5135135135135135,0.6031746031746031,0.2,28,7,18,19,task_pre_all,task,pre_all,expanded154,154,lightgbm_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.17837837837837833,0.08370923344934078,0.16399742745126342,0.2595128874940707,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.18262548262548262,0.10810810810810806,-0.2571428571428571,-0.0348985851203064,False,True,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.4,72,0.4861111111111111,0.48532818532818534,0.4852173913043478,0.522007722007722,0.5,0.5135135135135135,0.5066666666666667,0.5428571428571428,16,19,18,19,task_pre_all,task,pre_all,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.006949806949806958,0.11860781856964718,0.1739277158480961,0.11952286093343935,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.011196911196911241,0.10810810810810806,0.08571428571428569,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.5,72,0.4722222222222222,0.4741312741312741,0.47058823529411764,0.522007722007722,0.4838709677419355,0.40540540540540543,0.4411764705882353,0.45714285714285713,19,16,22,15,task_pre_all,task,pre_all,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.4783783783783784,-0.004247104247104283,0.11860781856964718,0.1739277158480961,0.11952286093343935,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.0,0.0,0.0,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.6,72,0.4722222222222222,0.47644787644787645,0.4618410700236035,0.522007722007722,0.48,0.32432432432432434,0.3870967741935484,0.37142857142857144,22,13,25,12,task_pre_all,task,pre_all,expanded154,154,logistic_balanced,all,aggregate,,72,,,0,0.4783783783783784,-0.0019305019305019266,0.11860781856964718,0.1739277158480961,0.11952286093343935,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.0023166023166023564,-0.08108108108108109,-0.08571428571428569,0.0,False,False,window_label_review_required,gate_iteration_needed,return_to_window_label_design
0.4,72,0.6388888888888888,0.6370656370656371,0.6363636363636364,0.7552123552123552,0.6341463414634146,0.7027027027027027,0.6666666666666666,0.42857142857142855,20,15,11,26,task_pre_all,task,pre_all,expanded154,154,xgboost_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.15868725868725875,0.04995116032423537,0.12141819646517,0.1564921592871903,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.16293436293436303,0.2972972972972973,-0.02857142857142858,-0.06865665824541181,False,True,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.5,72,0.6388888888888888,0.6401544401544401,0.6386100386100386,0.7552123552123552,0.6666666666666666,0.5945945945945946,0.6285714285714286,0.3142857142857143,24,11,15,22,task_pre_all,task,pre_all,expanded154,154,xgboost_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.16177606177606174,0.04995116032423537,0.12141819646517,0.1564921592871903,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.16602316602316602,0.1891891891891892,-0.14285714285714285,-0.06865665824541181,False,True,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
0.6,72,0.6527777777777778,0.6590733590733591,0.6370235934664247,0.7552123552123552,0.8,0.43243243243243246,0.5614035087719298,0.11428571428571428,31,4,21,16,task_pre_all,task,pre_all,expanded154,154,xgboost_balanced,all,aggregate,,72,,,0,0.4783783783783784,0.1806949806949807,0.04995116032423537,0.12141819646517,0.1564921592871903,0.4741312741312741,0.40540540540540543,0.45714285714285713,0.11860781856964718,0.18494208494208497,0.02702702702702703,-0.34285714285714286,-0.06865665824541181,False,True,gate_iteration_needed,gate_iteration_needed,return_to_window_label_design
