feature_set,model,fallback_threshold,system_capability_group,selected_threshold,selection_reason,threshold,rows,normal_rows,pre_event_rows,balanced_accuracy,precision,recall,f1,normal_fpr,tn,fp,fn,tp,rank_score
common13,dummy_most_frequent,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,dummy_most_frequent,0.4,dhw_storage,0.3,best_available_no_threshold_meets_recall_fpr,0.3,61.0,34.0,27.0,0.5,0.0,0.0,0.0,0.0,34.0,0.0,27.0,0.0,0.5
common13,dummy_most_frequent,0.4,dhw_storage_return,0.3,best_available_no_threshold_meets_recall_fpr,0.3,22.0,12.0,10.0,0.5,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.5
common13,dummy_most_frequent,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,dummy_most_frequent,0.4,heating_common_only,0.3,best_available_no_threshold_meets_recall_fpr,0.3,26.0,16.0,10.0,0.5,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.5
common13,dummy_most_frequent,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,dummy_most_frequent,0.5,dhw_storage,0.3,best_available_no_threshold_meets_recall_fpr,0.3,61.0,34.0,27.0,0.5,0.0,0.0,0.0,0.0,34.0,0.0,27.0,0.0,0.5
common13,dummy_most_frequent,0.5,dhw_storage_return,0.3,best_available_no_threshold_meets_recall_fpr,0.3,22.0,12.0,10.0,0.5,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.5
common13,dummy_most_frequent,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,dummy_most_frequent,0.5,heating_common_only,0.3,best_available_no_threshold_meets_recall_fpr,0.3,26.0,16.0,10.0,0.5,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.5
common13,dummy_most_frequent,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,dummy_most_frequent,0.6,dhw_storage,0.3,best_available_no_threshold_meets_recall_fpr,0.3,61.0,34.0,27.0,0.5,0.0,0.0,0.0,0.0,34.0,0.0,27.0,0.0,0.5
common13,dummy_most_frequent,0.6,dhw_storage_return,0.3,best_available_no_threshold_meets_recall_fpr,0.3,22.0,12.0,10.0,0.5,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.5
common13,dummy_most_frequent,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,dummy_most_frequent,0.6,heating_common_only,0.3,best_available_no_threshold_meets_recall_fpr,0.3,26.0,16.0,10.0,0.5,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.5
common13,extra_trees_depth3,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth3,0.4,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.803921568627451,0.9,0.6666666666666666,0.7659574468085106,0.058823529411764705,32.0,2.0,9.0,18.0,1.411764705882353
common13,extra_trees_depth3,0.4,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.775,0.7272727272727273,0.8,0.7619047619047619,0.25,9.0,3.0,2.0,8.0,0.925
common13,extra_trees_depth3,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth3,0.4,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.76875,0.8571428571428571,0.6,0.7058823529411765,0.0625,15.0,1.0,4.0,6.0,1.30625
common13,extra_trees_depth3,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth3,0.5,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.803921568627451,0.9,0.6666666666666666,0.7659574468085106,0.058823529411764705,32.0,2.0,9.0,18.0,1.411764705882353
common13,extra_trees_depth3,0.5,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.775,0.7272727272727273,0.8,0.7619047619047619,0.25,9.0,3.0,2.0,8.0,0.925
common13,extra_trees_depth3,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth3,0.5,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.76875,0.8571428571428571,0.6,0.7058823529411765,0.0625,15.0,1.0,4.0,6.0,1.30625
common13,extra_trees_depth3,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth3,0.6,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.803921568627451,0.9,0.6666666666666666,0.7659574468085106,0.058823529411764705,32.0,2.0,9.0,18.0,1.411764705882353
common13,extra_trees_depth3,0.6,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.775,0.7272727272727273,0.8,0.7619047619047619,0.25,9.0,3.0,2.0,8.0,0.925
common13,extra_trees_depth3,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth3,0.6,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.76875,0.8571428571428571,0.6,0.7058823529411765,0.0625,15.0,1.0,4.0,6.0,1.30625
common13,extra_trees_depth5,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth5,0.4,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8224400871459695,0.9047619047619048,0.7037037037037037,0.7916666666666666,0.058823529411764705,32.0,2.0,8.0,19.0,1.1154684095860568
common13,extra_trees_depth5,0.4,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.725,0.7,0.7,0.7,0.25,9.0,3.0,3.0,7.0,0.825
common13,extra_trees_depth5,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth5,0.4,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.76875,0.8571428571428571,0.6,0.7058823529411765,0.0625,15.0,1.0,4.0,6.0,1.30625
common13,extra_trees_depth5,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth5,0.5,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8224400871459695,0.9047619047619048,0.7037037037037037,0.7916666666666666,0.058823529411764705,32.0,2.0,8.0,19.0,1.1154684095860568
common13,extra_trees_depth5,0.5,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.725,0.7,0.7,0.7,0.25,9.0,3.0,3.0,7.0,0.825
common13,extra_trees_depth5,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth5,0.5,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.76875,0.8571428571428571,0.6,0.7058823529411765,0.0625,15.0,1.0,4.0,6.0,1.30625
common13,extra_trees_depth5,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth5,0.6,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8224400871459695,0.9047619047619048,0.7037037037037037,0.7916666666666666,0.058823529411764705,32.0,2.0,8.0,19.0,1.1154684095860568
common13,extra_trees_depth5,0.6,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.725,0.7,0.7,0.7,0.25,9.0,3.0,3.0,7.0,0.825
common13,extra_trees_depth5,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,extra_trees_depth5,0.6,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.76875,0.8571428571428571,0.6,0.7058823529411765,0.0625,15.0,1.0,4.0,6.0,1.30625
common13,hist_gradient_boosting,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,hist_gradient_boosting,0.4,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8485838779956427,0.8461538461538461,0.8148148148148148,0.8301886792452831,0.11764705882352941,30.0,4.0,5.0,22.0,1.1383442265795207
common13,hist_gradient_boosting,0.4,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.875,0.7692307692307693,1.0,0.8695652173913043,0.25,9.0,3.0,0.0,10.0,1.125
common13,hist_gradient_boosting,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,hist_gradient_boosting,0.4,heating_common_only,0.5,meets_group_recall_fpr,0.5,26.0,16.0,10.0,0.91875,0.9,0.9,0.9,0.0625,15.0,1.0,1.0,9.0,1.30625
common13,hist_gradient_boosting,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,hist_gradient_boosting,0.5,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8485838779956427,0.8461538461538461,0.8148148148148148,0.8301886792452831,0.11764705882352941,30.0,4.0,5.0,22.0,1.1383442265795207
common13,hist_gradient_boosting,0.5,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.875,0.7692307692307693,1.0,0.8695652173913043,0.25,9.0,3.0,0.0,10.0,1.125
common13,hist_gradient_boosting,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,hist_gradient_boosting,0.5,heating_common_only,0.5,meets_group_recall_fpr,0.5,26.0,16.0,10.0,0.91875,0.9,0.9,0.9,0.0625,15.0,1.0,1.0,9.0,1.30625
common13,hist_gradient_boosting,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,hist_gradient_boosting,0.6,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8485838779956427,0.8461538461538461,0.8148148148148148,0.8301886792452831,0.11764705882352941,30.0,4.0,5.0,22.0,1.1383442265795207
common13,hist_gradient_boosting,0.6,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.875,0.7692307692307693,1.0,0.8695652173913043,0.25,9.0,3.0,0.0,10.0,1.125
common13,hist_gradient_boosting,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,hist_gradient_boosting,0.6,heating_common_only,0.5,meets_group_recall_fpr,0.5,26.0,16.0,10.0,0.91875,0.9,0.9,0.9,0.0625,15.0,1.0,1.0,9.0,1.30625
common13,lightgbm_depth3,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,lightgbm_depth3,0.4,dhw_storage,0.3,meets_group_recall_fpr,0.3,61.0,34.0,27.0,0.8671023965141612,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.11764705882352941,30.0,4.0,4.0,23.0,1.1753812636165577
common13,lightgbm_depth3,0.4,dhw_storage_return,0.6,meets_group_recall_fpr,0.6,22.0,12.0,10.0,0.8666666666666667,0.8181818181818182,0.9,0.8571428571428571,0.16666666666666666,10.0,2.0,1.0,9.0,1.15
common13,lightgbm_depth3,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,lightgbm_depth3,0.4,heating_common_only,0.4,meets_group_recall_fpr,0.4,26.0,16.0,10.0,0.95,1.0,0.9,0.9473684210526315,0.0,16.0,0.0,1.0,9.0,1.4
common13,lightgbm_depth3,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,lightgbm_depth3,0.5,dhw_storage,0.3,meets_group_recall_fpr,0.3,61.0,34.0,27.0,0.8671023965141612,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.11764705882352941,30.0,4.0,4.0,23.0,1.1753812636165577
common13,lightgbm_depth3,0.5,dhw_storage_return,0.6,meets_group_recall_fpr,0.6,22.0,12.0,10.0,0.8666666666666667,0.8181818181818182,0.9,0.8571428571428571,0.16666666666666666,10.0,2.0,1.0,9.0,1.15
common13,lightgbm_depth3,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,lightgbm_depth3,0.5,heating_common_only,0.4,meets_group_recall_fpr,0.4,26.0,16.0,10.0,0.95,1.0,0.9,0.9473684210526315,0.0,16.0,0.0,1.0,9.0,1.4
common13,lightgbm_depth3,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,lightgbm_depth3,0.6,dhw_storage,0.3,meets_group_recall_fpr,0.3,61.0,34.0,27.0,0.8671023965141612,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.11764705882352941,30.0,4.0,4.0,23.0,1.1753812636165577
common13,lightgbm_depth3,0.6,dhw_storage_return,0.6,meets_group_recall_fpr,0.6,22.0,12.0,10.0,0.8666666666666667,0.8181818181818182,0.9,0.8571428571428571,0.16666666666666666,10.0,2.0,1.0,9.0,1.15
common13,lightgbm_depth3,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,lightgbm_depth3,0.6,heating_common_only,0.4,meets_group_recall_fpr,0.4,26.0,16.0,10.0,0.95,1.0,0.9,0.9473684210526315,0.0,16.0,0.0,1.0,9.0,1.4
common13,logistic_balanced,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,logistic_balanced,0.4,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8594771241830066,0.9130434782608695,0.7777777777777778,0.84,0.058823529411764705,32.0,2.0,6.0,21.0,1.1895424836601307
common13,logistic_balanced,0.4,dhw_storage_return,0.4,meets_group_recall_fpr,0.4,22.0,12.0,10.0,0.825,0.75,0.9,0.8181818181818182,0.25,9.0,3.0,1.0,9.0,1.025
common13,logistic_balanced,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,logistic_balanced,0.4,heating_common_only,0.7,meets_group_recall_fpr,0.7,26.0,16.0,10.0,0.85,1.0,0.7,0.8235294117647058,0.0,16.0,0.0,3.0,7.0,1.2
common13,logistic_balanced,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,logistic_balanced,0.5,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8594771241830066,0.9130434782608695,0.7777777777777778,0.84,0.058823529411764705,32.0,2.0,6.0,21.0,1.1895424836601307
common13,logistic_balanced,0.5,dhw_storage_return,0.4,meets_group_recall_fpr,0.4,22.0,12.0,10.0,0.825,0.75,0.9,0.8181818181818182,0.25,9.0,3.0,1.0,9.0,1.025
common13,logistic_balanced,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,logistic_balanced,0.5,heating_common_only,0.7,meets_group_recall_fpr,0.7,26.0,16.0,10.0,0.85,1.0,0.7,0.8235294117647058,0.0,16.0,0.0,3.0,7.0,1.2
common13,logistic_balanced,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,logistic_balanced,0.6,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8594771241830066,0.9130434782608695,0.7777777777777778,0.84,0.058823529411764705,32.0,2.0,6.0,21.0,1.1895424836601307
common13,logistic_balanced,0.6,dhw_storage_return,0.4,meets_group_recall_fpr,0.4,22.0,12.0,10.0,0.825,0.75,0.9,0.8181818181818182,0.25,9.0,3.0,1.0,9.0,1.025
common13,logistic_balanced,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,logistic_balanced,0.6,heating_common_only,0.7,meets_group_recall_fpr,0.7,26.0,16.0,10.0,0.85,1.0,0.7,0.8235294117647058,0.0,16.0,0.0,3.0,7.0,1.2
common13,random_forest_depth3,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth3,0.4,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8262527233115469,0.8695652173913043,0.7407407407407407,0.8,0.08823529411764706,31.0,3.0,7.0,20.0,1.1083877995642701
common13,random_forest_depth3,0.4,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.825,0.75,0.9,0.8181818181818182,0.25,9.0,3.0,1.0,9.0,1.025
common13,random_forest_depth3,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth3,0.4,heating_common_only,0.6,meets_group_recall_fpr,0.6,26.0,16.0,10.0,0.9,1.0,0.8,0.8888888888888888,0.0,16.0,0.0,2.0,8.0,1.3
common13,random_forest_depth3,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth3,0.5,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8262527233115469,0.8695652173913043,0.7407407407407407,0.8,0.08823529411764706,31.0,3.0,7.0,20.0,1.1083877995642701
common13,random_forest_depth3,0.5,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.825,0.75,0.9,0.8181818181818182,0.25,9.0,3.0,1.0,9.0,1.025
common13,random_forest_depth3,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth3,0.5,heating_common_only,0.6,meets_group_recall_fpr,0.6,26.0,16.0,10.0,0.9,1.0,0.8,0.8888888888888888,0.0,16.0,0.0,2.0,8.0,1.3
common13,random_forest_depth3,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth3,0.6,dhw_storage,0.5,meets_group_recall_fpr,0.5,61.0,34.0,27.0,0.8262527233115469,0.8695652173913043,0.7407407407407407,0.8,0.08823529411764706,31.0,3.0,7.0,20.0,1.1083877995642701
common13,random_forest_depth3,0.6,dhw_storage_return,0.5,meets_group_recall_fpr,0.5,22.0,12.0,10.0,0.825,0.75,0.9,0.8181818181818182,0.25,9.0,3.0,1.0,9.0,1.025
common13,random_forest_depth3,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth3,0.6,heating_common_only,0.6,meets_group_recall_fpr,0.6,26.0,16.0,10.0,0.9,1.0,0.8,0.8888888888888888,0.0,16.0,0.0,2.0,8.0,1.3
common13,random_forest_depth5,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth5,0.4,dhw_storage,0.4,meets_group_recall_fpr,0.4,61.0,34.0,27.0,0.8415032679738561,0.7741935483870968,0.8888888888888888,0.8275862068965517,0.20588235294117646,27.0,7.0,3.0,24.0,1.0800653594771241
common13,random_forest_depth5,0.4,dhw_storage_return,0.6,meets_group_recall_fpr,0.6,22.0,12.0,10.0,0.7666666666666666,0.7777777777777778,0.7,0.7368421052631579,0.16666666666666666,10.0,2.0,3.0,7.0,0.9500000000000001
common13,random_forest_depth5,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth5,0.4,heating_common_only,0.5,meets_group_recall_fpr,0.5,26.0,16.0,10.0,0.86875,0.8888888888888888,0.8,0.8421052631578947,0.0625,15.0,1.0,2.0,8.0,1.20625
common13,random_forest_depth5,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth5,0.5,dhw_storage,0.4,meets_group_recall_fpr,0.4,61.0,34.0,27.0,0.8415032679738561,0.7741935483870968,0.8888888888888888,0.8275862068965517,0.20588235294117646,27.0,7.0,3.0,24.0,1.0800653594771241
common13,random_forest_depth5,0.5,dhw_storage_return,0.6,meets_group_recall_fpr,0.6,22.0,12.0,10.0,0.7666666666666666,0.7777777777777778,0.7,0.7368421052631579,0.16666666666666666,10.0,2.0,3.0,7.0,0.9500000000000001
common13,random_forest_depth5,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth5,0.5,heating_common_only,0.5,meets_group_recall_fpr,0.5,26.0,16.0,10.0,0.86875,0.8888888888888888,0.8,0.8421052631578947,0.0625,15.0,1.0,2.0,8.0,1.20625
common13,random_forest_depth5,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth5,0.6,dhw_storage,0.4,meets_group_recall_fpr,0.4,61.0,34.0,27.0,0.8415032679738561,0.7741935483870968,0.8888888888888888,0.8275862068965517,0.20588235294117646,27.0,7.0,3.0,24.0,1.0800653594771241
common13,random_forest_depth5,0.6,dhw_storage_return,0.6,meets_group_recall_fpr,0.6,22.0,12.0,10.0,0.7666666666666666,0.7777777777777778,0.7,0.7368421052631579,0.16666666666666666,10.0,2.0,3.0,7.0,0.9500000000000001
common13,random_forest_depth5,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,random_forest_depth5,0.6,heating_common_only,0.5,meets_group_recall_fpr,0.5,26.0,16.0,10.0,0.86875,0.8888888888888888,0.8,0.8421052631578947,0.0625,15.0,1.0,2.0,8.0,1.20625
common13,xgboost_depth3,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,xgboost_depth3,0.4,dhw_storage,0.4,meets_group_recall_fpr,0.4,61.0,34.0,27.0,0.8485838779956427,0.8461538461538461,0.8148148148148148,0.8301886792452831,0.11764705882352941,30.0,4.0,5.0,22.0,1.1383442265795207
common13,xgboost_depth3,0.4,dhw_storage_return,0.7,meets_group_recall_fpr,0.7,22.0,12.0,10.0,0.8166666666666667,0.8,0.8,0.8,0.16666666666666666,10.0,2.0,2.0,8.0,1.05
common13,xgboost_depth3,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
common13,xgboost_depth3,0.4,heating_common_only,0.4,meets_group_recall_fpr,0.4,26.0,16.0,10.0,0.96875,0.9090909090909091,1.0,0.9523809523809523,0.0625,15.0,1.0,0.0,10.0,1.40625
common13,xgboost_depth3,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,xgboost_depth3,0.5,dhw_storage,0.4,meets_group_recall_fpr,0.4,61.0,34.0,27.0,0.8485838779956427,0.8461538461538461,0.8148148148148148,0.8301886792452831,0.11764705882352941,30.0,4.0,5.0,22.0,1.1383442265795207
common13,xgboost_depth3,0.5,dhw_storage_return,0.7,meets_group_recall_fpr,0.7,22.0,12.0,10.0,0.8166666666666667,0.8,0.8,0.8,0.16666666666666666,10.0,2.0,2.0,8.0,1.05
common13,xgboost_depth3,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
common13,xgboost_depth3,0.5,heating_common_only,0.4,meets_group_recall_fpr,0.4,26.0,16.0,10.0,0.96875,0.9090909090909091,1.0,0.9523809523809523,0.0625,15.0,1.0,0.0,10.0,1.40625
common13,xgboost_depth3,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,xgboost_depth3,0.6,dhw_storage,0.4,meets_group_recall_fpr,0.4,61.0,34.0,27.0,0.8485838779956427,0.8461538461538461,0.8148148148148148,0.8301886792452831,0.11764705882352941,30.0,4.0,5.0,22.0,1.1383442265795207
common13,xgboost_depth3,0.6,dhw_storage_return,0.7,meets_group_recall_fpr,0.7,22.0,12.0,10.0,0.8166666666666667,0.8,0.8,0.8,0.16666666666666666,10.0,2.0,2.0,8.0,1.05
common13,xgboost_depth3,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
common13,xgboost_depth3,0.6,heating_common_only,0.4,meets_group_recall_fpr,0.4,26.0,16.0,10.0,0.96875,0.9090909090909091,1.0,0.9523809523809523,0.0625,15.0,1.0,0.0,10.0,1.40625
standard_common,dummy_most_frequent,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,dummy_most_frequent,0.4,dhw_storage,0.3,best_available_no_threshold_meets_recall_fpr,0.3,61.0,34.0,27.0,0.5,0.0,0.0,0.0,0.0,34.0,0.0,27.0,0.0,0.5
standard_common,dummy_most_frequent,0.4,dhw_storage_return,0.3,best_available_no_threshold_meets_recall_fpr,0.3,22.0,12.0,10.0,0.5,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.5
standard_common,dummy_most_frequent,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,dummy_most_frequent,0.4,heating_common_only,0.3,best_available_no_threshold_meets_recall_fpr,0.3,26.0,16.0,10.0,0.5,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.5
standard_common,dummy_most_frequent,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,dummy_most_frequent,0.5,dhw_storage,0.3,best_available_no_threshold_meets_recall_fpr,0.3,61.0,34.0,27.0,0.5,0.0,0.0,0.0,0.0,34.0,0.0,27.0,0.0,0.5
standard_common,dummy_most_frequent,0.5,dhw_storage_return,0.3,best_available_no_threshold_meets_recall_fpr,0.3,22.0,12.0,10.0,0.5,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.5
standard_common,dummy_most_frequent,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
