feature_set,model,fallback_threshold,system_capability_group,selected_threshold,selection_reason,threshold,rows,normal_rows,pre_event_rows,balanced_accuracy,precision,recall,f1,normal_fpr,tn,fp,fn,tp,rank_score
standard_common,dummy_most_frequent,0.5,heating_common_only,0.3,best_available_no_threshold_meets_recall_fpr,0.3,26.0,16.0,10.0,0.5,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.5
standard_common,dummy_most_frequent,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,dummy_most_frequent,0.6,dhw_storage,0.3,best_available_no_threshold_meets_recall_fpr,0.3,61.0,34.0,27.0,0.5,0.0,0.0,0.0,0.0,34.0,0.0,27.0,0.0,0.5
standard_common,dummy_most_frequent,0.6,dhw_storage_return,0.3,best_available_no_threshold_meets_recall_fpr,0.3,22.0,12.0,10.0,0.5,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.5
standard_common,dummy_most_frequent,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,dummy_most_frequent,0.6,heating_common_only,0.3,best_available_no_threshold_meets_recall_fpr,0.3,26.0,16.0,10.0,0.5,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.5
standard_common,extra_trees_depth3,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth3,0.4,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6263616557734204,0.7142857142857143,0.37037037037037035,0.4878048780487805,0.11764705882352941,30.0,4.0,17.0,10.0,0.8790849673202613
standard_common,extra_trees_depth3,0.4,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.5416666666666666,0.47619047619047616,1.0,0.6451612903225806,0.9166666666666666,1.0,11.0,0.0,10.0,0.6249999999999999
standard_common,extra_trees_depth3,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth3,0.4,heating_common_only,0.7,best_available_no_threshold_meets_recall_fpr,0.7,26.0,16.0,10.0,0.55,1.0,0.1,0.18181818181818182,0.0,16.0,0.0,9.0,1.0,0.65
standard_common,extra_trees_depth3,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth3,0.5,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6263616557734204,0.7142857142857143,0.37037037037037035,0.4878048780487805,0.11764705882352941,30.0,4.0,17.0,10.0,0.8790849673202613
standard_common,extra_trees_depth3,0.5,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.5416666666666666,0.47619047619047616,1.0,0.6451612903225806,0.9166666666666666,1.0,11.0,0.0,10.0,0.6249999999999999
standard_common,extra_trees_depth3,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth3,0.5,heating_common_only,0.7,best_available_no_threshold_meets_recall_fpr,0.7,26.0,16.0,10.0,0.55,1.0,0.1,0.18181818181818182,0.0,16.0,0.0,9.0,1.0,0.65
standard_common,extra_trees_depth3,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth3,0.6,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6263616557734204,0.7142857142857143,0.37037037037037035,0.4878048780487805,0.11764705882352941,30.0,4.0,17.0,10.0,0.8790849673202613
standard_common,extra_trees_depth3,0.6,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.5416666666666666,0.47619047619047616,1.0,0.6451612903225806,0.9166666666666666,1.0,11.0,0.0,10.0,0.6249999999999999
standard_common,extra_trees_depth3,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth3,0.6,heating_common_only,0.7,best_available_no_threshold_meets_recall_fpr,0.7,26.0,16.0,10.0,0.55,1.0,0.1,0.18181818181818182,0.0,16.0,0.0,9.0,1.0,0.65
standard_common,extra_trees_depth5,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth5,0.4,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6486928104575163,0.7058823529411765,0.4444444444444444,0.5454545454545454,0.14705882352941177,29.0,5.0,15.0,12.0,0.9460784313725489
standard_common,extra_trees_depth5,0.4,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.55,1.0,0.1,0.18181818181818182,0.0,12.0,0.0,9.0,1.0,0.65
standard_common,extra_trees_depth5,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth5,0.4,heating_common_only,0.6,best_available_no_threshold_meets_recall_fpr,0.6,26.0,16.0,10.0,0.6875,0.7142857142857143,0.5,0.5882352941176471,0.125,14.0,2.0,5.0,5.0,1.0625
standard_common,extra_trees_depth5,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth5,0.5,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6486928104575163,0.7058823529411765,0.4444444444444444,0.5454545454545454,0.14705882352941177,29.0,5.0,15.0,12.0,0.9460784313725489
standard_common,extra_trees_depth5,0.5,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.55,1.0,0.1,0.18181818181818182,0.0,12.0,0.0,9.0,1.0,0.65
standard_common,extra_trees_depth5,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth5,0.5,heating_common_only,0.6,best_available_no_threshold_meets_recall_fpr,0.6,26.0,16.0,10.0,0.6875,0.7142857142857143,0.5,0.5882352941176471,0.125,14.0,2.0,5.0,5.0,1.0625
standard_common,extra_trees_depth5,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth5,0.6,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6486928104575163,0.7058823529411765,0.4444444444444444,0.5454545454545454,0.14705882352941177,29.0,5.0,15.0,12.0,0.9460784313725489
standard_common,extra_trees_depth5,0.6,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.55,1.0,0.1,0.18181818181818182,0.0,12.0,0.0,9.0,1.0,0.65
standard_common,extra_trees_depth5,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,extra_trees_depth5,0.6,heating_common_only,0.6,best_available_no_threshold_meets_recall_fpr,0.6,26.0,16.0,10.0,0.6875,0.7142857142857143,0.5,0.5882352941176471,0.125,14.0,2.0,5.0,5.0,1.0625
standard_common,hist_gradient_boosting,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,hist_gradient_boosting,0.4,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.7189542483660131,0.7894736842105263,0.5555555555555556,0.6521739130434783,0.11764705882352941,30.0,4.0,12.0,15.0,1.156862745098039
standard_common,hist_gradient_boosting,0.4,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.6083333333333333,0.75,0.3,0.42857142857142855,0.08333333333333333,11.0,1.0,7.0,3.0,0.8249999999999998
standard_common,hist_gradient_boosting,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,hist_gradient_boosting,0.4,heating_common_only,0.7,best_available_no_threshold_meets_recall_fpr,0.7,26.0,16.0,10.0,0.61875,0.75,0.3,0.42857142857142855,0.0625,15.0,1.0,7.0,3.0,0.85625
standard_common,hist_gradient_boosting,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,hist_gradient_boosting,0.5,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.7189542483660131,0.7894736842105263,0.5555555555555556,0.6521739130434783,0.11764705882352941,30.0,4.0,12.0,15.0,1.156862745098039
standard_common,hist_gradient_boosting,0.5,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.6083333333333333,0.75,0.3,0.42857142857142855,0.08333333333333333,11.0,1.0,7.0,3.0,0.8249999999999998
standard_common,hist_gradient_boosting,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,hist_gradient_boosting,0.5,heating_common_only,0.7,best_available_no_threshold_meets_recall_fpr,0.7,26.0,16.0,10.0,0.61875,0.75,0.3,0.42857142857142855,0.0625,15.0,1.0,7.0,3.0,0.85625
standard_common,hist_gradient_boosting,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,hist_gradient_boosting,0.6,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.7189542483660131,0.7894736842105263,0.5555555555555556,0.6521739130434783,0.11764705882352941,30.0,4.0,12.0,15.0,1.156862745098039
standard_common,hist_gradient_boosting,0.6,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.6083333333333333,0.75,0.3,0.42857142857142855,0.08333333333333333,11.0,1.0,7.0,3.0,0.8249999999999998
standard_common,hist_gradient_boosting,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,hist_gradient_boosting,0.6,heating_common_only,0.7,best_available_no_threshold_meets_recall_fpr,0.7,26.0,16.0,10.0,0.61875,0.75,0.3,0.42857142857142855,0.0625,15.0,1.0,7.0,3.0,0.85625
standard_common,lightgbm_depth3,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,lightgbm_depth3,0.4,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6748366013071896,0.6818181818181818,0.5555555555555556,0.6122448979591837,0.20588235294117646,27.0,7.0,12.0,15.0,1.0245098039215688
standard_common,lightgbm_depth3,0.4,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.6166666666666667,0.6666666666666666,0.4,0.5,0.16666666666666666,10.0,2.0,6.0,4.0,0.85
standard_common,lightgbm_depth3,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,lightgbm_depth3,0.4,heating_common_only,0.7,meets_group_recall_fpr,0.7,26.0,16.0,10.0,0.725,0.6363636363636364,0.7,0.6666666666666666,0.25,12.0,4.0,3.0,7.0,0.825
standard_common,lightgbm_depth3,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,lightgbm_depth3,0.5,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6748366013071896,0.6818181818181818,0.5555555555555556,0.6122448979591837,0.20588235294117646,27.0,7.0,12.0,15.0,1.0245098039215688
standard_common,lightgbm_depth3,0.5,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.6166666666666667,0.6666666666666666,0.4,0.5,0.16666666666666666,10.0,2.0,6.0,4.0,0.85
standard_common,lightgbm_depth3,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,lightgbm_depth3,0.5,heating_common_only,0.7,meets_group_recall_fpr,0.7,26.0,16.0,10.0,0.725,0.6363636363636364,0.7,0.6666666666666666,0.25,12.0,4.0,3.0,7.0,0.825
standard_common,lightgbm_depth3,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,lightgbm_depth3,0.6,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6748366013071896,0.6818181818181818,0.5555555555555556,0.6122448979591837,0.20588235294117646,27.0,7.0,12.0,15.0,1.0245098039215688
standard_common,lightgbm_depth3,0.6,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.6166666666666667,0.6666666666666666,0.4,0.5,0.16666666666666666,10.0,2.0,6.0,4.0,0.85
standard_common,lightgbm_depth3,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,lightgbm_depth3,0.6,heating_common_only,0.7,meets_group_recall_fpr,0.7,26.0,16.0,10.0,0.725,0.6363636363636364,0.7,0.6666666666666666,0.25,12.0,4.0,3.0,7.0,0.825
standard_common,logistic_balanced,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,logistic_balanced,0.4,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6007625272331154,0.6111111111111112,0.4074074074074074,0.4888888888888889,0.20588235294117646,27.0,7.0,16.0,11.0,0.8022875816993464
standard_common,logistic_balanced,0.4,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.55,0.5,0.6,0.5454545454545454,0.5,6.0,6.0,4.0,6.0,0.6499999999999999
standard_common,logistic_balanced,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,logistic_balanced,0.4,heating_common_only,0.4,best_available_no_threshold_meets_recall_fpr,0.4,26.0,16.0,10.0,0.5875,0.4444444444444444,0.8,0.5714285714285714,0.625,6.0,10.0,2.0,8.0,0.7625000000000002
standard_common,logistic_balanced,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,logistic_balanced,0.5,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6007625272331154,0.6111111111111112,0.4074074074074074,0.4888888888888889,0.20588235294117646,27.0,7.0,16.0,11.0,0.8022875816993464
standard_common,logistic_balanced,0.5,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.55,0.5,0.6,0.5454545454545454,0.5,6.0,6.0,4.0,6.0,0.6499999999999999
standard_common,logistic_balanced,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,logistic_balanced,0.5,heating_common_only,0.4,best_available_no_threshold_meets_recall_fpr,0.4,26.0,16.0,10.0,0.5875,0.4444444444444444,0.8,0.5714285714285714,0.625,6.0,10.0,2.0,8.0,0.7625000000000002
standard_common,logistic_balanced,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,logistic_balanced,0.6,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6007625272331154,0.6111111111111112,0.4074074074074074,0.4888888888888889,0.20588235294117646,27.0,7.0,16.0,11.0,0.8022875816993464
standard_common,logistic_balanced,0.6,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.55,0.5,0.6,0.5454545454545454,0.5,6.0,6.0,4.0,6.0,0.6499999999999999
standard_common,logistic_balanced,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,logistic_balanced,0.6,heating_common_only,0.4,best_available_no_threshold_meets_recall_fpr,0.4,26.0,16.0,10.0,0.5875,0.4444444444444444,0.8,0.5714285714285714,0.625,6.0,10.0,2.0,8.0,0.7625000000000002
standard_common,random_forest_depth3,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth3,0.4,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.633442265795207,0.8888888888888888,0.2962962962962963,0.4444444444444444,0.029411764705882353,33.0,1.0,19.0,8.0,0.9003267973856209
standard_common,random_forest_depth3,0.4,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.5583333333333333,0.6666666666666666,0.2,0.3076923076923077,0.08333333333333333,11.0,1.0,8.0,2.0,0.6749999999999999
standard_common,random_forest_depth3,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth3,0.4,heating_common_only,0.6,best_available_no_threshold_meets_recall_fpr,0.6,26.0,16.0,10.0,0.7,1.0,0.4,0.5714285714285714,0.0,16.0,0.0,6.0,4.0,1.1
standard_common,random_forest_depth3,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth3,0.5,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.633442265795207,0.8888888888888888,0.2962962962962963,0.4444444444444444,0.029411764705882353,33.0,1.0,19.0,8.0,0.9003267973856209
standard_common,random_forest_depth3,0.5,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.5583333333333333,0.6666666666666666,0.2,0.3076923076923077,0.08333333333333333,11.0,1.0,8.0,2.0,0.6749999999999999
standard_common,random_forest_depth3,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth3,0.5,heating_common_only,0.6,best_available_no_threshold_meets_recall_fpr,0.6,26.0,16.0,10.0,0.7,1.0,0.4,0.5714285714285714,0.0,16.0,0.0,6.0,4.0,1.1
standard_common,random_forest_depth3,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth3,0.6,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.633442265795207,0.8888888888888888,0.2962962962962963,0.4444444444444444,0.029411764705882353,33.0,1.0,19.0,8.0,0.9003267973856209
standard_common,random_forest_depth3,0.6,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.5583333333333333,0.6666666666666666,0.2,0.3076923076923077,0.08333333333333333,11.0,1.0,8.0,2.0,0.6749999999999999
standard_common,random_forest_depth3,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth3,0.6,heating_common_only,0.6,best_available_no_threshold_meets_recall_fpr,0.6,26.0,16.0,10.0,0.7,1.0,0.4,0.5714285714285714,0.0,16.0,0.0,6.0,4.0,1.1
standard_common,random_forest_depth5,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth5,0.4,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6748366013071896,0.6818181818181818,0.5555555555555556,0.6122448979591837,0.20588235294117646,27.0,7.0,12.0,15.0,1.0245098039215688
standard_common,random_forest_depth5,0.4,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.5583333333333333,0.6666666666666666,0.2,0.3076923076923077,0.08333333333333333,11.0,1.0,8.0,2.0,0.6749999999999999
standard_common,random_forest_depth5,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth5,0.4,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.675,0.6,0.6,0.6,0.25,12.0,4.0,4.0,6.0,1.025
standard_common,random_forest_depth5,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth5,0.5,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6748366013071896,0.6818181818181818,0.5555555555555556,0.6122448979591837,0.20588235294117646,27.0,7.0,12.0,15.0,1.0245098039215688
standard_common,random_forest_depth5,0.5,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.5583333333333333,0.6666666666666666,0.2,0.3076923076923077,0.08333333333333333,11.0,1.0,8.0,2.0,0.6749999999999999
standard_common,random_forest_depth5,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth5,0.5,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.675,0.6,0.6,0.6,0.25,12.0,4.0,4.0,6.0,1.025
standard_common,random_forest_depth5,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth5,0.6,dhw_storage,0.5,best_available_no_threshold_meets_recall_fpr,0.5,61.0,34.0,27.0,0.6748366013071896,0.6818181818181818,0.5555555555555556,0.6122448979591837,0.20588235294117646,27.0,7.0,12.0,15.0,1.0245098039215688
standard_common,random_forest_depth5,0.6,dhw_storage_return,0.6,best_available_no_threshold_meets_recall_fpr,0.6,22.0,12.0,10.0,0.5583333333333333,0.6666666666666666,0.2,0.3076923076923077,0.08333333333333333,11.0,1.0,8.0,2.0,0.6749999999999999
standard_common,random_forest_depth5,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,random_forest_depth5,0.6,heating_common_only,0.5,best_available_no_threshold_meets_recall_fpr,0.5,26.0,16.0,10.0,0.675,0.6,0.6,0.6,0.25,12.0,4.0,4.0,6.0,1.025
standard_common,xgboost_depth3,0.4,dhw_return,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,xgboost_depth3,0.4,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6781045751633987,0.8,0.4444444444444444,0.5714285714285714,0.08823529411764706,31.0,3.0,15.0,12.0,1.0343137254901962
standard_common,xgboost_depth3,0.4,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.6333333333333333,0.6,0.6,0.6,0.3333333333333333,8.0,4.0,4.0,6.0,0.9000000000000001
standard_common,xgboost_depth3,0.4,dhw_supply,0.4,insufficient_group_data,,,,,,,,,,,,,,
standard_common,xgboost_depth3,0.4,heating_common_only,0.6,best_available_no_threshold_meets_recall_fpr,0.6,26.0,16.0,10.0,0.71875,0.8333333333333334,0.5,0.625,0.0625,15.0,1.0,5.0,5.0,1.15625
standard_common,xgboost_depth3,0.5,dhw_return,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,xgboost_depth3,0.5,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6781045751633987,0.8,0.4444444444444444,0.5714285714285714,0.08823529411764706,31.0,3.0,15.0,12.0,1.0343137254901962
standard_common,xgboost_depth3,0.5,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.6333333333333333,0.6,0.6,0.6,0.3333333333333333,8.0,4.0,4.0,6.0,0.9000000000000001
standard_common,xgboost_depth3,0.5,dhw_supply,0.5,insufficient_group_data,,,,,,,,,,,,,,
standard_common,xgboost_depth3,0.5,heating_common_only,0.6,best_available_no_threshold_meets_recall_fpr,0.6,26.0,16.0,10.0,0.71875,0.8333333333333334,0.5,0.625,0.0625,15.0,1.0,5.0,5.0,1.15625
standard_common,xgboost_depth3,0.6,dhw_return,0.6,insufficient_group_data,,,,,,,,,,,,,,
standard_common,xgboost_depth3,0.6,dhw_storage,0.6,best_available_no_threshold_meets_recall_fpr,0.6,61.0,34.0,27.0,0.6781045751633987,0.8,0.4444444444444444,0.5714285714285714,0.08823529411764706,31.0,3.0,15.0,12.0,1.0343137254901962
standard_common,xgboost_depth3,0.6,dhw_storage_return,0.4,best_available_no_threshold_meets_recall_fpr,0.4,22.0,12.0,10.0,0.6333333333333333,0.6,0.6,0.6,0.3333333333333333,8.0,4.0,4.0,6.0,0.9000000000000001
standard_common,xgboost_depth3,0.6,dhw_supply,0.6,insufficient_group_data,,,,,,,,,,,,,,
